date,city,store,product_category,unit_price,quantity,total_sales,year,month
2024-02-23,Frankfurt,Aldi,Produce,0.77,14,10.78,2024,2
2024-03-30,Hamburg,Edeka,Dairy,2.6,9,23.4,2024,3
2023-06-09,Stuttgart,REWE,Bakery,2.2,10,22.0,2023,6
2024-06-06,Munich,Lidl,Produce,2.71,3,8.13,2024,6
2024-10-11,Leipzig,Edeka,Snacks,0.9,18,16.2,2024,10
2024-08-12,Munich,Lidl,Produce,1.84,15,27.6,2024,8
2023-03-18,Berlin,REWE,Produce,4.65,14,65.1,2023,3
2024-05-23,Hamburg,REWE,Bakery,3.35,2,6.7,2024,5
2024-03-16,Berlin,Aldi,Bakery,1.27,20,25.4,2024,3
2023-09-11,Stuttgart,Lidl,Household,5.75,16,92.0,2023,9
2023-11-16,Leipzig,Lidl,Dairy,3.56,11,39.16,2023,11
2023-09-20,Berlin,Edeka,Dairy,3.97,7,27.79,2023,9
2024-08-19,Cologne,Lidl,Snacks,1.09,3,3.27,2024,8
2024-10-19,Berlin,Lidl,Bakery,2.71,13,35.23,2024,10
2024-07-07,Berlin,Edeka,Household,7.71,10,77.1,2024,7
2024-01-09,Leipzig,Aldi,Bakery,2.35,14,32.9,2024,1
2024-09-28,Cologne,Lidl,Produce,4.07,18,73.26,2024,9
2023-06-16,Cologne,Edeka,Produce,3.17,14,44.38,2023,6
2024-04-03,Frankfurt,REWE,Household,9.24,11,101.64,2024,4
2023-10-07,Berlin,Aldi,Snacks,1.76,4,7.04,2023,10
2024-11-30,Munich,Edeka,Produce,1.95,13,25.35,2024,11
2023-10-29,Cologne,Lidl,Produce,3.78,10,37.8,2023,10
2024-06-14,Hamburg,Aldi,Dairy,4.19,2,8.38,2024,6
2024-08-02,Frankfurt,Aldi,Snacks,0.77,19,14.63,2024,8
2023-08-06,Leipzig,Aldi,Dairy,2.56,3,7.68,2023,8
2023-04-12,Frankfurt,REWE,Household,9.37,18,168.66,2023,4
2024-07-07,Berlin,Edeka,Snacks,1.49,13,19.37,2024,7
2023-10-15,Stuttgart,Aldi,Dairy,1.13,5,5.65,2023,10
2023-06-16,Munich,Lidl,Dairy,1.42,18,25.56,2023,6
2024-09-12,Stuttgart,Lidl,Snacks,2.68,1,2.68,2024,9
2023-02-05,Stuttgart,Lidl,Produce,1.48,4,5.92,2023,2
2023-12-19,Leipzig,Aldi,Beverages,2.99,2,5.98,2023,12
2024-11-06,Cologne,Lidl,Bakery,0.85,8,6.8,2024,11
2023-03-14,Hamburg,Aldi,Snacks,1.18,13,15.34,2023,3
2024-10-09,Berlin,Edeka,Beverages,5.08,4,20.32,2024,10
2023-12-19,Leipzig,Aldi,Dairy,2.75,15,41.25,2023,12
2023-03-11,Munich,Aldi,Household,3.27,10,32.7,2023,3
2024-02-29,Berlin,Edeka,Produce,0.87,1,0.87,2024,2
2024-12-08,Berlin,Lidl,Dairy,4.21,16,67.36,2024,12
2024-07-14,Frankfurt,Aldi,Snacks,1.74,17,29.58,2024,7
2024-10-03,Stuttgart,Edeka,Beverages,4.83,20,96.6,2024,10
2024-05-31,Hamburg,REWE,Dairy,2.42,17,41.14,2024,5
2024-03-03,Hamburg,Edeka,Produce,1.06,16,16.96,2024,3
2024-06-22,Hamburg,REWE,Household,8.83,19,167.77,2024,6
2023-06-09,Hamburg,Edeka,Snacks,0.98,2,1.96,2023,6
2023-05-29,Cologne,Aldi,Snacks,3.12,16,49.92,2023,5
2023-08-18,Cologne,Lidl,Dairy,0.98,11,10.78,2023,8
2024-12-12,Hamburg,Aldi,Produce,3.65,13,47.45,2024,12
2024-07-15,Leipzig,Aldi,Snacks,3.44,7,24.08,2024,7
2023-03-08,Munich,REWE,Snacks,3.18,5,15.9,2023,3
2024-01-16,Cologne,Lidl,Dairy,4.15,5,20.75,2024,1
2023-02-27,Cologne,Lidl,Beverages,2.28,13,29.64,2023,2
2023-09-16,Leipzig,Aldi,Bakery,2.3,15,34.5,2023,9
2023-12-08,Leipzig,Edeka,Produce,1.54,16,24.64,2023,12
2023-05-10,Leipzig,Edeka,Household,10.95,14,153.3,2023,5
2024-12-27,Munich,Lidl,Household,10.52,17,178.84,2024,12
2023-06-21,Hamburg,Aldi,Snacks,1.53,19,29.07,2023,6
2024-09-05,Leipzig,Aldi,Snacks,1.85,1,1.85,2024,9
2023-07-28,Berlin,REWE,Snacks,1.77,15,26.55,2023,7
2023-12-20,Leipzig,Lidl,Beverages,4.49,13,58.37,2023,12
2024-04-15,Cologne,Edeka,Household,2.24,8,17.92,2024,4
2023-04-26,Berlin,Edeka,Bakery,3.76,14,52.64,2023,4
2023-09-21,Berlin,Lidl,Dairy,1.32,9,11.88,2023,9
2024-10-23,Munich,REWE,Produce,1.92,16,30.72,2024,10
2024-03-17,Hamburg,Edeka,Beverages,1.23,15,18.45,2024,3
2024-07-01,Stuttgart,Lidl,Snacks,1.93,15,28.95,2024,7
2024-03-28,Berlin,Aldi,Household,11.59,19,220.21,2024,3
2024-04-21,Hamburg,Lidl,Household,12.2,3,36.6,2024,4
2023-10-14,Frankfurt,Lidl,Household,6.7,11,73.7,2023,10
2023-10-30,Stuttgart,Lidl,Bakery,2.02,12,24.24,2023,10
2023-11-07,Stuttgart,Aldi,Bakery,1.89,19,35.91,2023,11
2023-07-27,Stuttgart,Lidl,Bakery,1.5,19,28.5,2023,7
2024-09-09,Hamburg,Aldi,Dairy,3.44,12,41.28,2024,9
2024-03-21,Munich,Edeka,Produce,4.52,7,31.64,2024,3
2024-10-31,Leipzig,REWE,Snacks,1.84,15,27.6,2024,10
2024-09-24,Munich,Aldi,Beverages,4.6,17,78.2,2024,9
2023-02-24,Frankfurt,REWE,Beverages,3.45,15,51.75,2023,2
2023-01-12,Leipzig,REWE,Household,3.67,12,44.04,2023,1
2024-10-18,Leipzig,Edeka,Beverages,3.56,11,39.16,2024,10
2024-02-04,Munich,Aldi,Beverages,2.34,6,14.04,2024,2
2024-10-09,Hamburg,Edeka,Snacks,2.57,12,30.84,2024,10
2024-05-29,Stuttgart,Aldi,Produce,2.52,7,17.64,2024,5
2024-10-17,Hamburg,REWE,Snacks,2.6,19,49.4,2024,10
2024-06-25,Stuttgart,REWE,Beverages,3.41,17,57.97,2024,6
2023-08-25,Hamburg,Lidl,Produce,3.93,9,35.37,2023,8
2023-10-06,Leipzig,Aldi,Dairy,4.49,14,62.86,2023,10
2023-12-14,Munich,REWE,Produce,4.37,14,61.18,2023,12
2024-09-18,Hamburg,Aldi,Dairy,3.42,5,17.1,2024,9
2023-04-14,Cologne,Edeka,Snacks,1.39,1,1.39,2023,4
2024-09-21,Stuttgart,Edeka,Dairy,2.91,16,46.56,2024,9
2024-05-31,Leipzig,Aldi,Dairy,3.14,4,12.56,2024,5
2023-09-05,Leipzig,REWE,Produce,3.8,12,45.6,2023,9
2023-12-30,Stuttgart,Edeka,Household,4.52,13,58.76,2023,12
2023-11-17,Frankfurt,REWE,Snacks,2.15,7,15.05,2023,11
2024-09-24,Cologne,Aldi,Produce,2.58,15,38.7,2024,9
2023-10-13,Hamburg,Lidl,Bakery,1.64,17,27.88,2023,10
2023-05-29,Munich,REWE,Dairy,2.79,20,55.8,2023,5
2023-03-25,Frankfurt,Edeka,Produce,4.59,18,82.62,2023,3
2024-02-10,Cologne,Aldi,Snacks,2.85,18,51.3,2024,2
2024-03-31,Hamburg,Lidl,Produce,3.01,14,42.14,2024,3
2023-06-10,Leipzig,Edeka,Bakery,3.14,17,53.38,2023,6
2024-04-04,Leipzig,Aldi,Dairy,3.72,4,14.88,2024,4
2024-07-03,Munich,Aldi,Bakery,3.11,19,59.09,2024,7
2024-05-14,Hamburg,REWE,Bakery,3.55,2,7.1,2024,5
2024-05-23,Stuttgart,Lidl,Dairy,3.67,17,62.39,2024,5
2024-10-15,Cologne,Aldi,Household,12.76,8,102.08,2024,10
2024-04-25,Cologne,Lidl,Bakery,2.46,5,12.3,2024,4
2024-10-24,Frankfurt,Lidl,Dairy,2.66,2,5.32,2024,10
2023-04-24,Leipzig,REWE,Dairy,2.13,4,8.52,2023,4
2024-07-31,Munich,Aldi,Beverages,3.47,17,58.99,2024,7
2023-12-27,Berlin,Aldi,Snacks,2.65,18,47.7,2023,12
2023-12-07,Hamburg,REWE,Household,6.04,20,120.8,2023,12
2024-03-24,Munich,REWE,Produce,1.5,20,30.0,2024,3
2023-06-29,Berlin,Aldi,Produce,4.46,20,89.2,2023,6
2024-12-02,Munich,REWE,Snacks,0.78,14,10.92,2024,12
2024-02-11,Hamburg,Aldi,Bakery,3.79,5,18.95,2024,2
2024-10-27,Hamburg,Edeka,Snacks,3.08,7,21.56,2024,10
2023-07-15,Frankfurt,Lidl,Household,10.56,8,84.48,2023,7
2024-04-10,Cologne,Lidl,Dairy,3.61,19,68.59,2024,4
2023-11-07,Cologne,REWE,Dairy,3.02,5,15.1,2023,11
2023-09-19,Cologne,Edeka,Produce,3.08,17,52.36,2023,9
2024-02-23,Frankfurt,Lidl,Beverages,4.24,20,84.8,2024,2
2024-02-10,Cologne,Aldi,Bakery,0.82,19,15.58,2024,2
2023-05-23,Munich,Lidl,Snacks,3.04,12,36.48,2023,5
2023-12-08,Cologne,Lidl,Dairy,3.82,11,42.02,2023,12
2023-11-12,Cologne,Lidl,Dairy,2.6,13,33.8,2023,11
2023-04-11,Stuttgart,Aldi,Beverages,2.18,3,6.54,2023,4
2023-09-01,Hamburg,REWE,Dairy,2.04,13,26.52,2023,9
2024-05-04,Frankfurt,Aldi,Snacks,1.9,4,7.6,2024,5
2023-01-12,Frankfurt,REWE,Produce,1.22,19,23.18,2023,1
2023-08-27,Leipzig,Lidl,Produce,3.24,16,51.84,2023,8
2024-07-14,Cologne,Lidl,Bakery,1.29,7,9.03,2024,7
2023-02-11,Stuttgart,Edeka,Household,10.88,10,108.8,2023,2
2024-11-08,Leipzig,Lidl,Snacks,2.28,13,29.64,2024,11
2024-08-16,Leipzig,Aldi,Dairy,3.89,8,31.12,2024,8
2024-03-04,Berlin,Lidl,Dairy,2.27,11,24.97,2024,3
2023-06-07,Hamburg,Edeka,Snacks,3.24,12,38.88,2023,6
2023-08-04,Cologne,Aldi,Household,10.49,15,157.35,2023,8
2024-10-31,Berlin,Edeka,Produce,0.5,12,6.0,2024,10
2024-04-06,Leipzig,Edeka,Dairy,2.42,17,41.14,2024,4
2023-05-14,Munich,Aldi,Dairy,4.38,19,83.22,2023,5
2023-03-08,Stuttgart,REWE,Snacks,3.39,2,6.78,2023,3
2023-01-07,Stuttgart,REWE,Bakery,2.63,8,21.04,2023,1
2024-06-09,Hamburg,REWE,Snacks,2.55,19,48.45,2024,6
2023-03-14,Stuttgart,REWE,Dairy,1.68,18,30.24,2023,3
2024-02-03,Frankfurt,Edeka,Snacks,1.6,18,28.8,2024,2
2024-02-09,Berlin,Edeka,Snacks,1.81,7,12.67,2024,2
2024-11-05,Cologne,Aldi,Bakery,2.12,2,4.24,2024,11
2024-07-31,Berlin,Aldi,Produce,3.68,14,51.52,2024,7
2023-05-10,Frankfurt,REWE,Snacks,0.91,18,16.38,2023,5
2024-04-10,Munich,REWE,Snacks,0.83,19,15.77,2024,4
2023-07-25,Berlin,REWE,Household,8.77,6,52.62,2023,7
2023-09-23,Cologne,REWE,Household,9.52,17,161.84,2023,9
2024-06-20,Berlin,REWE,Bakery,2.04,19,38.76,2024,6
2023-09-10,Stuttgart,Edeka,Household,11.71,15,175.65,2023,9
2023-10-16,Munich,Edeka,Dairy,1.42,1,1.42,2023,10
2023-06-13,Berlin,Edeka,Beverages,5.95,1,5.95,2023,6
2023-04-05,Munich,Edeka,Beverages,2.75,2,5.5,2023,4
2023-04-20,Leipzig,REWE,Household,6.31,3,18.93,2023,4
2023-12-02,Munich,Edeka,Dairy,2.26,6,13.56,2023,12
2023-08-26,Leipzig,REWE,Household,12.88,5,64.4,2023,8
2024-01-16,Hamburg,Edeka,Dairy,1.62,9,14.58,2024,1
2024-03-11,Hamburg,Edeka,Dairy,2.49,8,19.92,2024,3
2024-04-27,Cologne,Lidl,Produce,1.7,16,27.2,2024,4
2023-01-25,Cologne,REWE,Household,2.55,15,38.25,2023,1
2024-10-14,Cologne,REWE,Produce,2.15,10,21.5,2024,10
2023-04-27,Munich,Edeka,Bakery,1.04,4,4.16,2023,4
2024-04-26,Munich,Aldi,Dairy,4.39,14,61.46,2024,4
2024-01-27,Leipzig,REWE,Snacks,1.09,15,16.35,2024,1
2024-06-20,Hamburg,Edeka,Dairy,4.44,18,79.92,2024,6
2023-03-20,Stuttgart,REWE,Household,7.98,14,111.72,2023,3
2024-08-02,Leipzig,REWE,Dairy,1.41,17,23.97,2024,8
2023-06-22,Leipzig,Aldi,Snacks,1.44,8,11.52,2023,6
2023-01-12,Munich,Aldi,Bakery,2.04,7,14.28,2023,1
2023-05-08,Leipzig,Lidl,Dairy,3.31,5,16.55,2023,5
2024-08-30,Hamburg,Aldi,Snacks,2.7,5,13.5,2024,8
2023-04-02,Berlin,Edeka,Beverages,2.09,7,14.63,2023,4
2024-10-14,Cologne,Aldi,Beverages,1.99,9,17.91,2024,10
2024-06-26,Cologne,Lidl,Snacks,3.26,20,65.2,2024,6
2024-06-15,Frankfurt,Edeka,Dairy,2.47,13,32.11,2024,6
2024-10-19,Stuttgart,Aldi,Produce,2.12,3,6.36,2024,10
2024-03-22,Hamburg,Lidl,Produce,3.32,17,56.44,2024,3
2024-01-25,Frankfurt,Lidl,Dairy,2.83,9,25.47,2024,1
2024-11-02,Cologne,Aldi,Snacks,3.2,4,12.8,2024,11
2023-02-12,Frankfurt,Aldi,Bakery,1.31,5,6.55,2023,2
2023-09-11,Berlin,Lidl,Produce,2.53,12,30.36,2023,9
2023-05-10,Leipzig,Edeka,Beverages,2.0,18,36.0,2023,5
2023-03-01,Frankfurt,Edeka,Bakery,1.14,2,2.28,2023,3
2024-10-24,Berlin,Edeka,Beverages,2.44,7,17.08,2024,10
2024-04-11,Cologne,Lidl,Dairy,1.05,5,5.25,2024,4
2023-10-14,Munich,Lidl,Bakery,2.73,15,40.95,2023,10
2024-05-31,Leipzig,Edeka,Household,13.07,14,182.98,2024,5
2024-04-11,Hamburg,Lidl,Household,5.93,17,100.81,2024,4
2023-12-11,Leipzig,Aldi,Household,10.23,11,112.53,2023,12
2024-10-03,Frankfurt,REWE,Dairy,1.28,15,19.2,2024,10
2024-01-17,Leipzig,Lidl,Produce,1.56,10,15.6,2024,1
2024-11-20,Stuttgart,Aldi,Dairy,3.3,12,39.6,2024,11
2023-09-10,Berlin,Edeka,Household,13.95,1,13.95,2023,9
2023-02-25,Stuttgart,Edeka,Produce,0.59,5,2.95,2023,2
2024-04-07,Cologne,Lidl,Produce,3.39,19,64.41,2024,4
2024-04-01,Stuttgart,REWE,Snacks,2.67,2,5.34,2024,4
2023-03-24,Stuttgart,Aldi,Dairy,3.01,17,51.17,2023,3
2023-04-09,Cologne,Aldi,Bakery,2.17,3,6.51,2023,4
2023-05-29,Munich,Edeka,Household,14.84,14,207.76,2023,5
2023-11-25,Leipzig,REWE,Household,5.55,6,33.3,2023,11
2023-06-05,Stuttgart,Edeka,Bakery,2.29,15,34.35,2023,6
2023-07-09,Stuttgart,REWE,Snacks,2.59,18,46.62,2023,7
2024-05-08,Stuttgart,Aldi,Dairy,0.8,9,7.2,2024,5
2023-09-20,Cologne,Edeka,Snacks,1.71,16,27.36,2023,9
2023-03-21,Stuttgart,Edeka,Produce,2.27,5,11.35,2023,3
2024-02-04,Leipzig,Edeka,Dairy,0.84,1,0.84,2024,2
2024-08-31,Cologne,REWE,Bakery,0.88,6,5.28,2024,8
2023-09-17,Munich,Aldi,Household,14.85,1,14.85,2023,9
2024-09-06,Cologne,REWE,Household,3.42,20,68.4,2024,9
2024-07-05,Stuttgart,Edeka,Household,5.07,7,35.49,2024,7
2023-04-11,Leipzig,Lidl,Produce,1.12,13,14.56,2023,4
2023-12-25,Berlin,Lidl,Snacks,2.14,1,2.14,2023,12
2024-01-15,Leipzig,Aldi,Snacks,2.76,20,55.2,2024,1
2023-08-09,Stuttgart,Aldi,Snacks,0.92,14,12.88,2023,8
2024-02-24,Leipzig,Aldi,Household,9.62,13,125.06,2024,2
2023-05-04,Frankfurt,Lidl,Dairy,2.11,2,4.22,2023,5
2024-02-26,Frankfurt,Lidl,Snacks,2.07,18,37.26,2024,2
2023-08-19,Leipzig,Edeka,Produce,1.7,18,30.6,2023,8
2024-11-20,Berlin,Aldi,Household,13.23,17,224.91,2024,11
2023-03-04,Frankfurt,REWE,Household,7.88,14,110.32,2023,3
2024-04-29,Leipzig,Aldi,Dairy,1.39,10,13.9,2024,4
2024-09-19,Leipzig,Aldi,Dairy,3.73,16,59.68,2024,9
2024-12-03,Leipzig,Edeka,Household,11.77,8,94.16,2024,12
2024-07-27,Stuttgart,Edeka,Produce,2.68,1,2.68,2024,7
2024-04-27,Cologne,Aldi,Household,11.38,3,34.14,2024,4
2024-06-02,Stuttgart,Edeka,Bakery,2.73,18,49.14,2024,6
2023-06-04,Frankfurt,REWE,Dairy,1.41,19,26.79,2023,6
2023-04-02,Frankfurt,Lidl,Produce,5.0,17,85.0,2023,4
2024-06-09,Cologne,REWE,Dairy,3.66,16,58.56,2024,6
2024-03-30,Leipzig,Lidl,Bakery,2.93,20,58.6,2024,3
2024-08-20,Frankfurt,Edeka,Bakery,3.46,4,13.84,2024,8
2024-10-06,Cologne,Lidl,Beverages,5.64,17,95.88,2024,10
2024-05-24,Munich,REWE,Dairy,2.94,16,47.04,2024,5
2023-07-02,Stuttgart,Lidl,Dairy,2.98,7,20.86,2023,7
2024-01-21,Munich,REWE,Produce,0.61,13,7.93,2024,1
2024-07-27,Frankfurt,Lidl,Produce,2.37,12,28.44,2024,7
2024-02-09,Leipzig,Edeka,Beverages,3.54,18,63.72,2024,2
2023-09-03,Munich,Aldi,Produce,1.55,12,18.6,2023,9
2024-08-13,Leipzig,Lidl,Bakery,1.95,16,31.2,2024,8
2024-10-22,Frankfurt,REWE,Snacks,1.73,7,12.11,2024,10
2024-10-11,Leipzig,Edeka,Dairy,2.16,19,41.04,2024,10
2024-04-15,Munich,Lidl,Household,14.43,13,187.59,2024,4
2024-02-27,Frankfurt,Edeka,Beverages,3.94,5,19.7,2024,2
2023-03-06,Hamburg,Aldi,Household,6.08,15,91.2,2023,3
2023-01-13,Stuttgart,REWE,Dairy,1.93,2,3.86,2023,1
2023-08-01,Berlin,Aldi,Beverages,5.23,9,47.07,2023,8
2023-08-30,Stuttgart,Edeka,Snacks,2.5,19,47.5,2023,8
2024-05-07,Munich,Aldi,Beverages,5.26,11,57.86,2024,5
2023-08-01,Cologne,Edeka,Beverages,4.22,19,80.18,2023,8
2024-11-23,Berlin,Aldi,Household,13.89,2,27.78,2024,11
2023-12-04,Leipzig,REWE,Snacks,1.83,18,32.94,2023,12
2023-06-22,Leipzig,Lidl,Produce,4.29,1,4.29,2023,6
2024-11-02,Frankfurt,Aldi,Bakery,1.36,20,27.2,2024,11
2023-06-13,Leipzig,REWE,Beverages,4.35,10,43.5,2023,6
2024-04-09,Berlin,Lidl,Bakery,1.96,8,15.68,2024,4
2024-05-11,Leipzig,Edeka,Beverages,3.62,18,65.16,2024,5
2024-11-30,Cologne,Lidl,Snacks,2.76,10,27.6,2024,11
2024-01-30,Cologne,Edeka,Bakery,2.61,2,5.22,2024,1
2024-12-03,Stuttgart,REWE,Household,11.49,17,195.33,2024,12
2023-11-04,Leipzig,REWE,Dairy,0.94,6,5.64,2023,11
2023-07-02,Leipzig,Lidl,Bakery,2.08,5,10.4,2023,7
2024-09-20,Frankfurt,Lidl,Snacks,3.37,18,60.66,2024,9
2024-05-24,Stuttgart,Edeka,Produce,3.93,12,47.16,2024,5
2024-12-08,Munich,Aldi,Household,8.28,1,8.28,2024,12
2024-06-29,Munich,Lidl,Produce,3.69,3,11.07,2024,6
2024-07-17,Hamburg,Aldi,Bakery,0.89,11,9.79,2024,7
2024-09-15,Stuttgart,Edeka,Snacks,1.52,4,6.08,2024,9
2024-08-16,Cologne,Aldi,Household,13.74,8,109.92,2024,8
2023-08-15,Hamburg,Lidl,Produce,2.73,4,10.92,2023,8
2024-03-11,Cologne,REWE,Produce,4.79,15,71.85,2024,3
2024-02-26,Hamburg,Lidl,Produce,1.69,19,32.11,2024,2
2024-07-07,Stuttgart,Aldi,Bakery,3.47,10,34.7,2024,7
2023-01-21,Munich,Lidl,Produce,0.59,9,5.31,2023,1
2024-07-07,Cologne,Lidl,Snacks,0.71,8,5.68,2024,7
2024-02-01,Stuttgart,REWE,Household,3.78,10,37.8,2024,2
2024-09-16,Stuttgart,Aldi,Snacks,1.43,12,17.16,2024,9
2023-04-15,Munich,Aldi,Household,2.55,9,22.95,2023,4
2023-07-11,Berlin,Aldi,Dairy,1.58,6,9.48,2023,7
2023-01-17,Munich,Aldi,Produce,4.43,18,79.74,2023,1
2023-04-30,Cologne,REWE,Dairy,4.19,9,37.71,2023,4
2024-01-28,Berlin,Edeka,Dairy,1.24,13,16.12,2024,1
2024-02-29,Hamburg,Edeka,Produce,1.92,4,7.68,2024,2
2023-05-09,Frankfurt,REWE,Dairy,3.06,18,55.08,2023,5
2023-05-10,Cologne,Aldi,Produce,3.47,19,65.93,2023,5
2024-07-25,Leipzig,Lidl,Beverages,1.14,5,5.7,2024,7
2024-07-13,Frankfurt,Aldi,Snacks,3.25,20,65.0,2024,7
2023-01-29,Frankfurt,Edeka,Beverages,3.14,17,53.38,2023,1
2023-04-07,Berlin,Lidl,Household,7.74,1,7.74,2023,4
2023-01-10,Hamburg,Edeka,Bakery,1.07,17,18.19,2023,1
2023-08-30,Munich,Aldi,Bakery,2.48,6,14.88,2023,8
2023-08-20,Berlin,Edeka,Dairy,2.97,17,50.49,2023,8
2023-10-11,Hamburg,REWE,Beverages,3.29,16,52.64,2023,10
2024-12-15,Leipzig,REWE,Beverages,5.44,1,5.44,2024,12
2024-12-26,Leipzig,Aldi,Produce,0.99,15,14.85,2024,12
2023-07-19,Munich,Lidl,Dairy,1.48,11,16.28,2023,7
2023-03-20,Munich,Lidl,Snacks,1.75,8,14.0,2023,3
2023-06-22,Hamburg,Lidl,Beverages,4.05,10,40.5,2023,6
2024-04-11,Munich,REWE,Beverages,3.12,2,6.24,2024,4
2024-08-03,Cologne,Lidl,Produce,4.33,4,17.32,2024,8
2024-02-20,Cologne,Edeka,Produce,1.46,14,20.44,2024,2
2024-03-24,Berlin,Edeka,Snacks,1.37,7,9.59,2024,3
2023-03-28,Munich,Lidl,Dairy,4.1,2,8.2,2023,3
2023-04-11,Munich,Lidl,Produce,2.61,13,33.93,2023,4
2023-01-08,Hamburg,REWE,Bakery,2.89,13,37.57,2023,1
2023-07-19,Cologne,Aldi,Beverages,2.88,19,54.72,2023,7
2024-05-19,Frankfurt,REWE,Bakery,2.0,7,14.0,2024,5
2023-03-28,Berlin,REWE,Bakery,1.26,5,6.3,2023,3
2023-02-12,Stuttgart,Aldi,Beverages,5.44,14,76.16,2023,2
2024-01-20,Cologne,Edeka,Beverages,5.13,5,25.65,2024,1
2024-09-12,Hamburg,Aldi,Produce,2.91,12,34.92,2024,9
2024-03-10,Berlin,Lidl,Dairy,0.94,7,6.58,2024,3
2024-02-12,Frankfurt,Edeka,Beverages,2.12,1,2.12,2024,2
2024-04-27,Leipzig,Edeka,Dairy,1.51,7,10.57,2024,4
2024-10-25,Stuttgart,Lidl,Beverages,3.68,4,14.72,2024,10
2023-01-17,Berlin,Aldi,Household,4.05,2,8.1,2023,1
2024-10-06,Cologne,Lidl,Bakery,2.18,3,6.54,2024,10
2023-05-28,Frankfurt,Edeka,Bakery,1.42,19,26.98,2023,5
2023-10-04,Stuttgart,Aldi,Snacks,1.5,1,1.5,2023,10
2023-08-20,Hamburg,Edeka,Produce,1.86,12,22.32,2023,8
2024-01-01,Berlin,Edeka,Produce,1.52,14,21.28,2024,1
2023-08-16,Cologne,Lidl,Beverages,2.32,13,30.16,2023,8
2024-10-12,Hamburg,REWE,Beverages,1.77,3,5.31,2024,10
2024-03-11,Frankfurt,Lidl,Produce,3.98,19,75.62,2024,3
2024-02-03,Berlin,Edeka,Snacks,3.42,17,58.14,2024,2
2023-07-30,Munich,Aldi,Beverages,4.91,6,29.46,2023,7
2024-01-26,Cologne,Aldi,Dairy,2.16,10,21.6,2024,1
2024-05-13,Cologne,REWE,Beverages,4.78,2,9.56,2024,5
2024-06-23,Munich,Lidl,Dairy,1.03,15,15.45,2024,6
2024-07-16,Hamburg,Edeka,Dairy,2.11,2,4.22,2024,7
2024-05-05,Cologne,Aldi,Bakery,2.07,18,37.26,2024,5
2024-03-17,Hamburg,Lidl,Household,2.17,14,30.38,2024,3
2023-09-18,Frankfurt,Aldi,Household,14.35,20,287.0,2023,9
2023-12-16,Munich,Edeka,Household,8.04,16,128.64,2023,12
2023-12-18,Hamburg,Lidl,Bakery,3.96,8,31.68,2023,12
2024-06-03,Frankfurt,Edeka,Snacks,1.48,4,5.92,2024,6
2023-11-16,Leipzig,REWE,Household,14.73,14,206.22,2023,11
2023-05-18,Berlin,Edeka,Bakery,2.76,4,11.04,2023,5
2024-07-03,Cologne,Edeka,Dairy,2.34,3,7.02,2024,7
2024-09-14,Munich,Lidl,Snacks,3.03,7,21.21,2024,9
2024-01-03,Berlin,Edeka,Bakery,2.53,12,30.36,2024,1
2023-08-08,Leipzig,Edeka,Bakery,3.45,5,17.25,2023,8
2023-12-03,Berlin,Lidl,Household,8.58,2,17.16,2023,12
2023-08-11,Berlin,Aldi,Dairy,2.35,19,44.65,2023,8
2024-10-09,Hamburg,Lidl,Beverages,4.04,3,12.12,2024,10
2023-12-26,Leipzig,Aldi,Household,11.83,18,212.94,2023,12
2023-11-25,Cologne,Aldi,Snacks,0.83,3,2.49,2023,11
2024-04-07,Munich,Lidl,Bakery,2.09,12,25.08,2024,4
2024-07-14,Stuttgart,Aldi,Dairy,1.42,3,4.26,2024,7
2024-01-17,Stuttgart,REWE,Bakery,3.84,8,30.72,2024,1
2024-08-12,Cologne,Lidl,Beverages,5.86,6,35.16,2024,8
2024-09-08,Cologne,REWE,Produce,4.59,6,27.54,2024,9
2023-06-18,Cologne,Lidl,Snacks,2.14,4,8.56,2023,6
2023-08-05,Frankfurt,Edeka,Snacks,2.82,10,28.2,2023,8
2024-01-13,Leipzig,Aldi,Dairy,4.21,20,84.2,2024,1
2023-04-29,Frankfurt,REWE,Household,13.33,17,226.61,2023,4
2023-07-09,Frankfurt,REWE,Dairy,2.78,13,36.14,2023,7
2024-01-05,Frankfurt,Edeka,Bakery,1.28,8,10.24,2024,1
2023-05-29,Cologne,Aldi,Snacks,3.25,3,9.75,2023,5
2024-11-06,Cologne,Lidl,Household,12.67,6,76.02,2024,11
2024-10-13,Stuttgart,Lidl,Bakery,2.08,14,29.12,2024,10
2024-05-02,Munich,Lidl,Produce,2.59,7,18.13,2024,5
2024-01-09,Stuttgart,Lidl,Household,14.86,13,193.18,2024,1
2024-11-23,Stuttgart,REWE,Snacks,2.38,14,33.32,2024,11
2023-06-09,Munich,Aldi,Produce,1.26,9,11.34,2023,6
2023-12-17,Munich,Edeka,Bakery,1.32,19,25.08,2023,12
2023-10-15,Stuttgart,Edeka,Household,2.84,13,36.92,2023,10
2023-10-15,Stuttgart,Edeka,Beverages,3.94,20,78.8,2023,10
2023-08-14,Stuttgart,Aldi,Produce,0.62,8,4.96,2023,8
2024-06-06,Munich,REWE,Household,12.62,13,164.06,2024,6
2024-06-05,Munich,Aldi,Beverages,2.59,16,41.44,2024,6
2023-09-30,Frankfurt,Aldi,Snacks,1.66,1,1.66,2023,9
2024-02-06,Cologne,Aldi,Beverages,4.8,11,52.8,2024,2
